bio,Hash,Miseq_run,PCR1_prop,PCR2_prop
PO201807A,ea34eb13943fe77fd63f3c2487797ede41b143fa,7,0.0608646188850967,0.05785869672698507
PO201807A,eab7c051e4e5cd4ac9269dae14a1171686ead49e,7,1.4838996883810655e-4,0
PO201807A,eb83e43cdff6ab5c60281b9a828bce086b943a1c,7,0,4.9441313161277566e-5
PO201807A,ecbcc3bd709776326a720729ad74c020c160aa3a,7,0,9.888262632255513e-5
PO201807A,ecd0c104bc20e5156f37544beeb7afebb92d5c45,7,9.645347974476926e-4,6.427370710966083e-4
PO201807A,f0a8bc46629a7bc847e3d699868bcf930b913bf4,7,0,4.202511618708593e-4
PO201807A,f0d928bbcc49b5afd543351cb1fedbeaeb015a51,7,9.645347974476926e-4,0
PO201807A,f1e30f6bee6f562594421f929f343cb2dacd2dee,7,0.006850670228025919,0.029331059032927913
PO201807A,f21a039db5c06aa4ab509a1c4a45fdd8e2fb5c9b,7,0,4.9441313161277566e-5
PO201807A,f25e5a2bcf228cabf78df6466d42e0a454dfb898,7,0.001335509719542959,0.002941758133096015
PO201807A,f2bfa88170cdb0af64a4350d8bdeb11a97704aef,7,0,8.652229803223574e-5
PO201807A,f2c557df3514fc8e0ed431a8826155df05706c32,7,0.0016817529801652076,9.393849500642737e-4
PO201807A,f3038bb056eff2d15a99c6b8983c076c2eef75bc,7,0,8.652229803223574e-5
PO201807A,f370ba5891f800bb8ad820e8da92b85095279202,7,0,5.191337881934144e-4
PO201807A,f44943706beb965933e322529f39a2d1c08bd620,7,0,1.7304459606447148e-4
PO201807A,f793be05cf02f6e27bb5e49aa223982352b29749,7,1.9785329178414205e-4,0
PO201807A,f9f8961fc4a4798c5455e75a7009526c872f84d8,7,0,1.1124295461287452e-4
PO201807A,faec5544a01099bf7d91f4f6a07a82de11645003,7,2.473166147301776e-4,0.0014461584099673688
PO201807A,fce447522513b244e3d479b7b9c45198c444ba28,7,0,4.9441313161277566e-5
PO201807A,fe811f29ee8a6665c760ab0d98f557832770dfdd,7,9.15071474501657e-4,0.0026821912389993078
PO201807A,fed07af9fa8e27ef4d563f4176ac4e077566d546,7,1.236583073650888e-4,0
PO201807A,ff5a51ef5ee096f56a24fa7d9800ef2994661b67,7,0.0011623880892318347,0.0022372194205478096
PO201807C,0049e31d1f1a7dff27221956e97de26867d2b934,7,0.006928766056831452,0
PO201807C,00616a421c92928530cd4f6653722e00616d21e7,7,0,0.0011390085673253108
PO201807C,00978fdabfd53526f3cd6e5c3972e44cdcf850dc,7,0,5.695042836626554e-4
PO201807C,04d86e50b5e98b54f63e9dd42aaab0393735c996,7,1.0380173867912288e-4,0
PO201807C,058e2596018fe9b891fd69d03f935a18a76378d9,7,0.0027507460749967563,0
PO201807C,077f22783e0965d1e1cb0e248abe4ccd7c0d3358,7,4.930582587258336e-4,0
PO201807C,0805e8d1097729d237a674ab5ebc6306e708a741,7,4.930582587258336e-4,0
PO201807C,09117abafc0e25ccc4b28e4a4a9958e31a20f8e2,7,2.854547813675879e-4,0
PO201807C,0a2f3681f5d706027b77f239bb43e71db9b9facb,7,0.0023614895549500456,9.90442232456792e-5
PO201807C,0c59bd7cd23251e9c67e0fa7d5d37a223afd7876,7,0.005735046062021539,0
PO201807C,0ce74050b15681edee10bddb3025bd8cb6702457,7,9.342156481121058e-4,9.656811766453722e-4
PO201807C,11a112ced1c85e620f6d97d82281a1bb58614e67,7,0.011288439081354613,0.006413113455157728
PO201807C,11ccc6b75d440db74f5881b139fb5b0e71a0282c,7,0,0.007007378794631803
PO201807C,1224da688c3d6f0161bb02af5104f978c7e6348c,7,0.0015051252108472816,0.0017580349626108056
PO201807C,129eba4694bc7bc5b6fdb58270d49a610b08568c,7,4.152069547164915e-4,0
PO201807C,12a1636d5dd9d440e60a1e2b647009f31cb859d8,7,0.004645127805890749,0
PO201807C,137732f35956236f8bc6086c9ac1eb33bbbd54ea,7,0.00503438432593746,0.001857079185856485
PO201807C,14e21ec9b37d5162dc34cd67d5d5b38e896ff4af,7,0,6.437874510969148e-4
PO201807C,16a4267edaf1106f04b08cda0847671c89e1efab,7,1.8165304268846503e-4,1.23805279057099e-4
PO201807C,179ce671ea3ef78931776bc68ca1ae15cba6c563,7,0,5.695042836626554e-4
PO201807C,1bd39b8080124ec027a9fcd105236cf3aa81aeb3,7,4.671078240560529e-4,0
PO201807C,1c22ea8f147aef723fdd44b69e0ec480603a3073,7,0.0010899182561307902,0
PO201807C,1cf49db16880491a205eda031aa9c155383b9141,7,0,7.180706185311742e-4
PO201807C,1d0feeb28407e7cc72277f0486ab8cef519630d3,7,2.0760347735824576e-4,0
PO201807C,1d1ababa198d3990ea36ff7d8669c386b599c03e,7,0.0013494226028285974,6.933095627197544e-4
PO201807C,1d9681c22acae01f0f4e05c069c03fb76d52fda6,7,1.557026080186843e-4,0
PO201807C,1e51070771b4d6208e8eb6d7529657e1ddc101aa,7,0.001479174776177501,0
PO201807C,2181778941918192f3757252608988995e43daae,7,0.005190086933956144,0
PO201807C,222583561c453504457ddf713045fef77dd19e52,7,0,9.90442232456792e-5
PO201807C,223a220178734017a25d5932cf30f478aae29b05,7,1.8165304268846503e-4,0
PO201807C,235be3f988e44d94a3c569f1a7aea1b9cbd3a0c7,7,5.190086933956144e-4,0
PO201807C,24283f890ce01db3e28944dcbc3642db50d62894,7,0,2.723716139256178e-4
PO201807C,248f83207137950324efa63cfa3f4ec93cbdf537,7,0.006902815622161671,0
PO201807C,24dbba7405089dae88e41551aa6faa6839f4b1af,7,1.297521733489036e-4,0
PO201807C,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,7,0.0013234721681588167,0
PO201807C,25271c7db61e9e74b3d3e1c8a5f85e8056e55300,7,0,1.733273906799386e-4
PO201807C,258a37548ebf2bd5cd480ac35dc4698474723a1d,7,6.747113014142987e-4,0
PO201807C,267c14223052f6ed4eb4679c52deaaf5db6ddf0f,7,0,0.004531273213489824
PO201807C,272070fc59b209fed9db15669b0a43068660c037,7,8.563643441027637e-4,0
PO201807C,272f3fbc3a079c20d58387d9d5de7fe2bbbb2b20,7,1.0380173867912288e-4,0
PO201807C,27ba4c50c3eec3e861c0c2ea6202edd89554ad1f,7,0,0.0014361412370623484
PO201807C,29959b1bd8c9e311da46b708b59e55f1b244170e,7,0.0027247956403269754,0.0037636804833358095
PO201807C,29a25f59c9ab313dba122a19685cb555355f2415,7,0.03708317114311665,0.03798345961471797
PO201807C,2a7847b9f5702d6aad1aa8235820aef168a620b8,7,3.3735565070714936e-4,0
PO201807C,2aeeebaefb74325d3939eb2cab0b086526e2e812,7,9.082652134423251e-4,0
PO201807C,2dbf910998920c0a10a26947792b5a71f054218d,7,0,1.733273906799386e-4
PO201807C,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,7,0.03671986505773972,0.09869756846431932
PO201807C,2eaa16b38a46fc11a6d0c9d2719d59949a96ba46,7,0.0014272739068379395,0
PO201807C,2f834eb3aa519e1d848fa706f169715be068aa94,7,0.0011677695601401323,0
PO201807C,2fa4fc29f2f76fb78e79630887df3fe9a37f32da,7,2.854547813675879e-4,2.2284950230277818e-4
PO201807C,30677fdd501bd823846e03215b0b1fba41cabfa9,7,0.0010899182561307902,0
PO201807C,326cb2cb394af3a43bdc20805ea527fcea1fc166,7,3.6330608537693006e-4,0
PO201807C,33b232b2544d3c587fe79acfe17dc7a409a65a16,7,0.0020241339042428963,0.0012628138463824097
PO201807C,3587389f9d6768a244c7ffd5d6940ccd0596b4b0,7,0,0.001609468627742287
PO201807C,36167e7954281701ef19d78a12f1c74a8f331076,7,0,4.95221116228396e-5
PO201807C,36c818db4090915c631f7ead3de271544a995e70,7,0,9.656811766453722e-4
PO201807C,36d73125e56e87982e48eede5cdae282d2e68723,7,4.930582587258336e-4,0
PO201807C,38b2222032b79ad9db30e87c755f6e9ef3725d3d,7,8.044634747632023e-4,0
PO201807C,391bd0c04490639eb60e46a1d9a47bf504ae18d2,7,1.557026080186843e-4,0
PO201807C,3af8277362763573066b8128ce4fa81014c06a06,7,0.004878681717918775,0
PO201807C,3b8ce3fdb5c6f3338c3502800be42c01d636e844,7,0.007811080835603996,1.485663348685188e-4
PO201807C,3bd102092cf271a7c30088a5026020b63286429c,7,3.8925652004671076e-4,0
PO201807C,3d1145ee1cd9deecea59a0bb48df511999e1eb98,7,4.411573893862722e-4,0
PO201807C,3e397079f8596a3ea555de69becf96955f64a96c,7,0.03350201115868691,0.02483533897885406
PO201807C,3e967b2cb1139cdab2f062fe0005898007a2d247,7,7.785130400934215e-4,0
PO201807C,3fa81bc20127ebaabad64327cf8700370efa2bcf,7,0,2.971326697370376e-4
PO201807C,40854a33df3c8477f132f3b34d9ffb8e4d586f2e,7,0.0019722330349033344,1.980884464913584e-4
PO201807C,40c2384a04ff887b1e2605871103de753d7d9d06,7,4.411573893862722e-4,4.4569900460555636e-4
PO201807C,416cd3c509c24460bbaba8f96bc67c672de2bc08,7,0,2.723716139256178e-4
PO201807C,43cdd9bcff01e80713af243417de400f0b175a07,7,0,7.675927301540137e-4
PO201807C,45b2cd626e7bca12ecaf27d55e48052fc8829c8e,7,5.968599974049565e-4,0
PO201807C,4810b59efe58140a525dad9c5b07659f028b3a2f,7,0.0038147138964577656,0.0040855742088842665
PO201807C,4842a78257c50a0cbcdd3d53648e3cb8640a6b9d,7,0.0019722330349033344,0.0013123359580052493
PO201807C,48b345dbad575ca43b286f87fc25b9cc88b1c431,7,8.563643441027637e-4,0.0038379636507700687
PO201807C,4926d9f59e5890646fb23025270ab109e7f17d81,7,0,9.90442232456792e-5
PO201807C,4db7fc5cafa31f3cd393e04977faead7e2eec40e,7,0,9.161590650225325e-4
PO201807C,4e185befeede934401e3f40c0c67d12c9be93cb8,7,0,1.485663348685188e-4
PO201807C,4ee1d458b6be4a6b7d83d8dc1688509320078267,7,0,3.961768929827168e-4
PO201807C,4f3a77a85cbe7b27d0733b4ccc93b6481df23894,7,7.266121707538601e-4,0
PO201807C,4f4d029d5364fb5e240f06116fef6dbf6b1a9546,7,0,0.010152032882682117
PO201807C,50f06b2d2a75c4eb806e330a9108f6d9ad1422da,7,3.114052160373686e-4,0
PO201807C,5175f01f445e775eff5295e21abf482465244728,7,0,0.006759768236517605
PO201807C,527a260949bbe4f043b6b2d950cbe1b251a79407,7,5.190086933956144e-4,0
PO201807C,52ee11e2b8d6e6e7a471fa321d0cb4f1c496b688,7,0,0.0014609022928737682
PO201807C,576009476b24b964df80d7a2155c4ad543197050,7,0,1.733273906799386e-4
PO201807C,5846d022f4dc9c22f746488ff272c67a14358bc7,7,0,9.90442232456792e-5
PO201807C,586b5ccb86e1266dc4fbddeda2488b846b14c3b8,7,0.01012066952121448,0.015029960877531818
PO201807C,58acce8ecd5b71d5a9af5a20e6ff6987d355e040,7,4.411573893862722e-4,0
PO201807C,58f62c44424a119a1d0f5b707d97c27eb50427a0,7,3.114052160373686e-4,9.90442232456792e-4
PO201807C,5aa45222dc4192fc69652ebc8ac0495c1d1f2893,7,4.152069547164915e-4,0
PO201807C,5ae1341da7ed3b29f88201563c85b12b0112a65a,7,0.003036200856364344,0.002352300302084881
PO201807C,5ae814f9ecc43cc4e84a6a87c76fac77b3ca4812,7,0.0019722330349033344,0.0017085128509879662
PO201807C,5ea22f56687a136b013ec3af615802753683e996,7,2.3355391202802646e-4,0
PO201807C,5ea3e5f9f5b217b39bc303871d907b6536ed24fa,7,0.09666536914493318,0.032758876838508394
PO201807C,5f2e06dd40be52918ea4018f6c185806fc69ebcb,7,9.342156481121058e-4,0
PO201807C,60860de63cb4404d89a1e334f3d1f0bb8b6f9d8a,7,1.297521733489036e-4,0
PO201807C,61934de27de12f01f64bf982f7a86b98fc3fffba,7,5.968599974049565e-4,0
PO201807C,619eaceb20724f97e055a1b81db20da4cba09ea1,7,0.0010380173867912288,2.47610558114198e-4
PO201807C,626c9fec79a0869886b12ef041cb067b1ce25060,7,3.6330608537693006e-4,0
PO201807C,62c8dace4b15e531519c5a06e5901b445f03bbbc,7,0,3.7141583717129696e-4
PO201807C,687db222f08597d8b9d90814cc5f8356326d1a72,7,4.152069547164915e-4,0
PO201807C,6ac00f203d56255090ad6a9df316573dfb7ade1c,7,0.007058518230180355,0
PO201807C,6c6bb62e0f6f22265e9defe39bdc7ec053a0417f,7,0,3.7141583717129696e-4
PO201807C,6d2fd510896fb5b5f331c33a2cc1b92ce0e5a378,7,1.8165304268846503e-4,0
PO201807C,6d4e357f95bc47796562ba664b3755e3db1bf4e4,7,0,7.675927301540137e-4
PO201807C,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,7,0.007473725184896847,0.0010647253998910514
PO201807C,6fb6945a172139f2575ea3cb5066ec56dca85922,7,0.004671078240560529,0.002079928688159263
PO201807C,7237bd9dda56dafaf30572f138dae69d125c24c6,7,0.0067730634488127675,0.005397910166889516
PO201807C,7282d9e0c8032439ccf66efa9fe99b55c94d2d11,7,3.6330608537693006e-4,0
PO201807C,74699eb8b717205eb055eac9ffb184bd0901a518,7,1.0380173867912288e-4,0
PO201807C,74bd536a982117e99a75e40240e0e3b1b1f81a5c,7,0.0017905799922148696,0.0011390085673253108
PO201807C,761e738682d46f2e07f7f60864216d8494cf44e8,7,0,2.971326697370376e-4
PO201807C,77d4683b89efd92a4db569b8bd759dc23bdf73e3,7,0.0012456208641494744,0
PO201807C,78b4ca890c25094121d36ac7b791ef8ce0430906,7,9.601660827818866e-4,0.0016589907393651266
PO201807C,7a57c9dbd7b24dce9db21f770aa8a31dab53051b,7,0.009809264305177113,0.015624226217005894
PO201807C,7aac7e0c9ed379585a661a15a8e0653a6a118af1,7,0.0017646295575450889,0
PO201807C,7bb9a2005c9cb37888b0847a0e9636e34c1de988,7,0,3.961768929827168e-4
PO201807C,821dcd1e4316df6651ca26c1821e4c96caab05e4,7,0,5.942653394740752e-4
PO201807C,84c85b8564b076bb0d2eab125870356dde925854,7,0.0014272739068379395,0
PO201807C,84e847607bddcd78eb28d1640ed5495211b43449,7,0.0014013234721681588,0
PO201807C,8617507ac3b328feed52e53c556dfb330e2ce909,7,3.8925652004671076e-4,0
PO201807C,875ce85f025cb5d268981cdab4c6a9831ed3e015,7,1.8165304268846503e-4,0
PO201807C,8841e0e66ed25a53689e4323c498520704ceb406,7,1.8165304268846503e-4,0
PO201807C,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,7,0.02236927468535098,0.01871935819343337
PO201807C,8da6a90264f11ade3077e3ec214bc9995e17e14c,7,0,0.007477838855048779
PO201807C,90acc529776de061b6fdc76ae46798ded3695be0,7,0,8.66636953399693e-4
PO201807C,918b198bd0ee2fb37ee068ce0a751d50bd4153ff,7,3.114052160373686e-4,5.942653394740752e-4
PO201807C,93e28119be967e2932f453bc45374483a7d2c7d0,7,0.002984299987024783,5.199821720398158e-4
PO201807C,9402a7067c5f07e093e31adf849318245f495bb9,7,0.0014532243415077202,0.001609468627742287
PO201807C,94226c24e7e007ecc8810dbf0f907b3491a1621d,7,0.012378357337485402,0.012033873124350022
PO201807C,968cb330d2c9bc0de553664c8e64d2df579018c8,7,0.0015051252108472816,0
PO201807C,96ddb4a301930e1c051919b441ea809bb85dfc5f,7,0.004878681717918775,0.008294953696825633
PO201807C,99379196515b0c704b055543d8bcce5c715bbe66,7,8.044634747632023e-4,0
PO201807C,9c1b08211a76599faa4a6763b8c564f85d586b36,7,0.25130400934215646,0.3459614717971574
PO201807C,9d7d00cafd683aba8b180cef2841b6d13879d622,7,6.228104320747372e-4,2.971326697370376e-4
PO201807C,a1fbc2578cf8b5b24f5ceb31e22a9f9fb2130488,7,0,7.42831674342594e-5
PO201807C,a231e6719e090f9fa93b0cd8c1e181810380538d,7,1.557026080186843e-4,0
PO201807C,a31d4e16bf8a39f654272a1186dba2dda26ab921,7,0.013727779940314001,0
PO201807C,a3f4654d03aed5d5c33a0ef9287bae7e61107e2d,7,0.0013234721681588167,0
PO201807C,a5ba9beab41879aaf8584a40a866ee6a563460e5,7,0.001115868690800571,0
PO201807C,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,7,0.027299857272609317,0.03159510721537166
PO201807C,a70bab44796e190d5b81ce48ee3d7b579add02c0,7,0.0012196704294796937,1.980884464913584e-4
PO201807C,a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,7,0,1.485663348685188e-4
PO201807C,a89a09379d8d22efdefd9f06f1c4f04c80da5c65,7,0.004515375632541845,0.0012628138463824097
PO201807C,ac7beb8b5e118cb21b1a79f4ec6504933800d9bd,7,0.0035552095497599586,0
PO201807C,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,7,1.8165304268846503e-4,0
PO201807C,af55f83e8bc1dae6fd7e3d9c3ce94c1930c87b98,7,0.012611911249513429,0.00735403357599168
PO201807C,b18962e9997e8cad1ab1c1b61d38bb6c13d92b79,7,7.785130400934215e-4,0
PO201807C,b34e4b43823872625fc449249072d6400f15928e,7,0,5.447432278512356e-4
PO201807C,b3b7552ad4cb087f2533f45f05c840503002203e,7,0.010535876475930971,0.01096914772445897
PO201807C,b5ea56e506a34fced51a7d2a2ac27c60375d6fd5,7,1.297521733489036e-4,0
PO201807C,bc6b1aeae602820e9af67763214c3b38c6d34f7c,7,3.114052160373686e-4,0
PO201807C,bdb5c0c5efb5b3ee1819c7c1cf742710f103500e,7,0,0.001114247511513891
PO201807C,bdbe960e4273c14243ea32eebc40ba40fa6a2824,7,7.785130400934215e-4,4.209379487941366e-4
PO201807C,bdedb9f75c969dcf5212a92f77f396356dd15d51,7,0.0020500843389126768,0
PO201807C,bf6b77febc8ebbc3dbdc702ecf64a71a9a1772b9,7,9.082652134423251e-4,0
PO201807C,c1ba10f846a7fca8d32f749e108192d8addec798,7,5.190086933956144e-5,0
PO201807C,c29e2f3f020200e37a0d7a762dc38e26f3c262a9,7,2.3355391202802646e-4,0
PO201807C,c2e24348afea8ed43d851bd2be102465cac52af5,7,7.785130400934215e-5,0
PO201807C,c4793cd38cea3e40d202875d39954a746640dd3a,7,0,1.980884464913584e-4
PO201807C,c54bc989c316d1c02e3e8bf6e807f5a7d7541b60,7,0.007266121707538601,0
PO201807C,c581369074bec8ec39fd641d94cb9061e940595c,7,0.0010380173867912288,0
PO201807C,c61e2d26b87c0a4bc1a44fd0ce842679906f11ff,7,0,1.485663348685188e-4
PO201807C,c6eb8399c8e799e1aabd4e96dfcfeaea38540280,7,5.190086933956144e-5,0
PO201807C,c77678ba55303523ebfb97073b6920fb80c7b9db,7,0.10398339172181134,0.1031793195661863
PO201807C,c83a5f3b726a6786746809a9eb59a56251e77fbc,7,0.010743479953289217,0.0012628138463824097
PO201807C,c928d2e178e577fd998a2230b49aeb796a4d9554,7,0,0.0029960877531817957
PO201807C,c98324504214335ae8468bda5accac4344db40ca,7,0,2.2284950230277818e-4
PO201807C,cccf695db35ac9caeedd9e09360089c98e2630c4,7,0.010561826910600753,0.003317981478730253
PO201807C,ce7a39cabc8fa6136cfc5af5c815fc5293218520,7,3.114052160373686e-4,0
PO201807C,d0f9ff40b5eeef7712c6ec8cb3b70daa4d3a017c,7,2.854547813675879e-4,0
PO201807C,d1ab510bdc2f54bdcb5476ca04d92fc4bdbbd21c,7,8.823147787725444e-4,0
PO201807C,d3cc97c604a10dc9af782c0f3a90cdfd192c2ac7,7,0,4.4569900460555636e-4
PO201807C,d6639cd7025a587235583eed56bedf8178f0de32,7,0.005812897366030881,0.0021789729114049423
PO201807C,d72f83b582ef328a3dff9b176bd0accefc39026e,7,0,0.0010399643440796315
PO201807C,d82df34e2ee626aa2acd8299ee593e9da3137767,7,0.0011418191254703516,0
PO201807C,d8bb6583f3cc11c8bb9d6dcb51a2e1124c4d583f,7,0,7.42831674342594e-5
PO201807C,d8ed22edb9b4c9c2eccdde41cecb635458209e93,7,0.0201894381730894,0.06217501114247512
PO201807C,d91e4f5a7edc004a4ac60506d91bf2a3ed5b17f1,7,0,0.0025008666369533998
PO201807C,d941c7fdfbf87c47cf1e71ba71e3438cdd455e2e,7,1.297521733489036e-4,0
PO201807C,da52ab836bb4a2f9c6ccfd72f49078d2249fe936,7,0,2.47610558114198e-4
PO201807C,df7a1a1426dc2c6c721e3f3dab91e4bd375bea8b,7,0.0089269495264045675,0.0032684593671074135
PO201807C,dfd790f9b862e6415cbc236cc53b855a976f1714,7,0.003295705203062151,0
PO201807C,e1d2481047341b58064f3974f189215496223020,7,3.114052160373686e-4,0
PO201807C,e2902c1622aba3825e32fdef643484219dba117f,7,0,1.485663348685188e-4
PO201807C,e600d65bc93bd840b0a576f3011633e6cf25a6be,7,0,7.675927301540137e-4
PO201807C,e7301b91c98d569de3831971f5a27154b0771cf8,7,0.0013234721681588167,8.418758975882732e-4
PO201807C,e8ee68aa90303a35624aef553962c5af269d0e99,7,0,1.733273906799386e-4
PO201807C,e97191ec3930f68fa6c18f26f73ffc08575bd131,7,1.297521733489036e-4,0
PO201807C,e99d1668c1d0134c149b205d148ef407abb3e995,7,0.009471908654469962,0.006487396622591987
PO201807C,ea34eb13943fe77fd63f3c2487797ede41b143fa,7,0.012222654729466719,0.010374882384984897
PO201807C,eaa53a2cf6881283508cc083ef910c4a9709db02,7,1.297521733489036e-4,0
PO201807C,eae652aeae7167e071c8850e2c1376653e53b554,7,1.0380173867912288e-4,0
PO201807C,eb15f8073cca43cf865e0a8c6e9cafbfad79b0f5,7,3.6330608537693006e-4,0
PO201807C,eb9bb4fc909299f1c322c057a6f7a167810c983f,7,0,9.90442232456792e-5
PO201807C,ebd24a9911413e9d569ac195bdf178f2a65339be,7,0,0.00121329173475957
PO201807C,ecd0c104bc20e5156f37544beeb7afebb92d5c45,7,9.342156481121058e-4,0.0010647253998910514
PO201807C,ede0afe6ed35e32a8312c9f50545ebe1dd6131dc,7,1.297521733489036e-4,0
PO201807C,f00b49687ddb422c33e27fddd1549bb669875b3e,7,1.8165304268846503e-4,0
PO201807C,f0699bc467567966e9bfe6b6e770f621a1bf7dfc,7,9.342156481121058e-4,0
PO201807C,f1e30f6bee6f562594421f929f343cb2dacd2dee,7,0.03300895289996107,0.0267667013321448
PO201807C,f25e5a2bcf228cabf78df6466d42e0a454dfb898,7,0.0033476060724017126,0.0011637696231367306
PO201807C,f2c557df3514fc8e0ed431a8826155df05706c32,7,0.001946282600233554,3.218937255484574e-4
PO201807C,f6ae11518946ade3956206b70c1fcf425e7ffbde,7,5.190086933956144e-4,0
PO201807C,f6d8419fb1bae74e6b47e71e101be681b3cad570,7,0.0013494226028285974,0.0014856633486851878
PO201807C,f81e08063c539d60420e2337fb41706b444c1b30,7,0.00542364084598417,0
PO201807C,facd9e9c4151937d9db0b24e23bf9ba05d40faaf,7,1.297521733489036e-4,0
PO201807C,fc46b4816ad1f4f1b5470d54281b093a1441dee4,7,0,1.733273906799386e-4
PO201807C,fe811f29ee8a6665c760ab0d98f557832770dfdd,7,0,0.0018818402416679047
PO201807C,ff5a51ef5ee096f56a24fa7d9800ef2994661b67,7,0.001557026080186843,0
PO201807C,ffa40cc119c7fdeb8bedcf8b0dc84edfda6bc166,7,0,6.685485069083346e-4
PO201807C,ffa9af3c2e6fcacb587d5aa3b7b6b27b726ffdfb,7,6.228104320747372e-4,0
PO201807C,ffec78c28e5c15b6df4772402444dc42dde02349,7,2.3355391202802646e-4,0
SA201807A,0018b8991edb122a0774fdcc1302accc6369d9e9,7,1.1349020201255958e-4,0
SA201807A,0049e31d1f1a7dff27221956e97de26867d2b934,7,0,3.7451179712160934e-4
SA201807A,00616a421c92928530cd4f6653722e00616d21e7,7,0.0031588106226829085,0.0012037879193194587
SA201807A,01f940ab9556c3b14332f66c4d81b2219b1db246,7,0.004501778013164864,0.0032636028034883097
SA201807A,02b1a41e5ba6425ceac596e30602d2c98bb4577d,7,0,0.0012572896046225456
SA201807A,035b31e4aa0422c13ae411ec97737c760b829c77,7,0,1.3375421325771762e-4
SA201807A,03beaa966577795825d13e5797afd20b0a6d9198,7,9.646667171067564e-4,0
SA201807A,03f23a1b30bb9fafc41a98e6882e57ccfed55562,7,0,8.292761221978493e-4
SA201807A,04829c7dba52b160b7acc9e67d6cdfbd9b957fac,7,1.324052356813195e-4,0
SA201807A,06456429d235c798db398b9e0e87b086607d3252,7,7.566013467503972e-5,0
SA201807A,077f22783e0965d1e1cb0e248abe4ccd7c0d3358,7,0,4.0126263977315285e-4
SA201807A,0a2f3681f5d706027b77f239bb43e71db9b9facb,7,0.001078156919119316,0.0019795623562142207
SA201807A,0a6c39c31b47ebe9d9f2ba838244afc7f3617ffd,7,0.0010403268517817962,0.001177037076667915
SA201807A,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,7,0,1.8725589856080467e-4
SA201807A,0c0c6cf91154d722fbbdd5496519acd13c0efb07,7,7.944314140879171e-4,1.8725589856080467e-4
SA201807A,0d69e93482c776c5619300f4d157be03c4c4051f,7,1.1349020201255958e-4,0
SA201807A,0f35c475ea53df2a3ed8c8a3302956880c4a94b5,7,0.0010214118181130361,0.0012572896046225456
SA201807A,11a112ced1c85e620f6d97d82281a1bb58614e67,7,0.02996141333131573,0.04764325076239902
SA201807A,11eeb6d7b7f048b92ee41e54f8525b91ad579168,7,0,2.1400674121234818e-4
SA201807A,1224da688c3d6f0161bb02af5104f978c7e6348c,7,0.0013997124914882349,0.0017120539296987855
SA201807A,13c29179561143aacf8880c8da80f7b2a4854fed,7,0.0013997124914882349,0
SA201807A,14fc5a4fbdf77aac9bc8b26fdb16abeff6301cca,7,0,3.2101011181852226e-4
SA201807A,1609a4575da1e7f70557c208fe92f4f37e3a027d,7,0.0013997124914882349,0
SA201807A,16349ee74c8c17b036856ce2768adb6e710a9642,7,0,0.0015247980311379808
SA201807A,166cb21cf35706448ae468fc6ceb6fcdd540c182,7,0.010327608383142922,0.004815151677277835
SA201807A,16ce66aee20aa6ef7da942626c554ca1c8e1a977,7,3.783006733751986e-5,0
SA201807A,17585e5fc601ba25d02d211cce3435af5a395c4d,7,0.025554210486494665,0.06016264512332138
SA201807A,1a1d1e503120ede23f49eacbf32d32515987557f,7,3.026405387001589e-4,0
SA201807A,1a42c28a51ed9d20ecf014370067f3748f25ca47,7,4.1613074071271844e-4,0.0010165320207586538
SA201807A,1a95bfda9deba89c5460031f9aa1abe74c949931,7,2.8372550503139894e-4,0
SA201807A,1be582f4864bb68faa5cc5f7218171f26c3076b0,7,0.0030453204206703486,0
SA201807A,1d0feeb28407e7cc72277f0486ab8cef519630d3,7,9.457516834379965e-4,9.362794928040233e-4
SA201807A,1e51070771b4d6208e8eb6d7529657e1ddc101aa,7,0.00548535976394038,0
SA201807A,1fd06cb6a9f2dd33eb20fc508365edc78ce3ce08,7,9.457516834379965e-4,0
SA201807A,220609e1c59d4b535148b2a9de2aeca18db61cae,7,0.0014753726261632746,0
SA201807A,243b0ee3206bd1fb74f342b873fd010315a395e5,7,0.0073768631308163725,0.004280134824246964
SA201807A,2559323923e744e92b798f18d2753fc9c55d5123,7,4.7287584171899825e-4,0
SA201807A,26b58a6d6272851b508d2c8bd942e3cb09dba84a,7,0.004066732238783385,0.003531111230003745
SA201807A,29a25f59c9ab313dba122a19685cb555355f2415,7,0.01359990920783839,0.008292761221978492
SA201807A,2b1f98e6e0eaf4ccc278198a57880eabf58fac90,7,0,2.6750842651543523e-4
SA201807A,2d5f0d95c42dcc8388a17558ee27b1041afe7f68,7,0.002194143905576152,0
SA201807A,2dd224c689e84bb262222aa16d508064459c643c,7,0,2.4075758386389172e-4
SA201807A,2de3cea85353283605f5cfeb9d90ea681f40e0c5,7,5.48535976394038e-4,0
SA201807A,2e2a5036d4639e87b933bcb133f5a44505d1f0db,7,1.891503366875993e-4,5.61767695682414e-4
