ext_rep,station_id,Year,line.station,Rpt_Line,Rpt_Sta,standard.haul.factor,volume.filtered,proportion.sorted,ID_mifish,ID_microscopy,larval_counts,bio_rep,1,2,3
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Argyropelecus affinis,Argyropelecus affinis,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Argyropelecus lychnus,Argyropelecus lychnus,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Argyropelecus sladeni,Argyropelecus sladeni,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Aristostomias scintillans,Aristostomias scintillans,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Artedius corallinus,Artedius lateralis,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Artedius lateralis,Artedius lateralis,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Atherinomorus,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Atherinops affinis,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Bathyagonus,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Bathylagidae,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Bathylagoides wesethi,Bathylagoides wesethi,0,2006_93.3_60_1,88,50,26
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Bathylagus pacificus,Bathylagus pacificus,0,2006_93.3_60_1,5230,5113,3352
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Benthalbella dentata,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Brosmophycis marginata,Brosmophycis marginata,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Cataetyx rubrirostris,Cataetyx rubrirostris,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Caulolatilus princeps,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Ceratoscopelus townsendi,MISSING,NA,2006_93.3_60_1,17,15,16
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,MISSING,Chaenopsis alepidota,0,2006_93.3_60_1,NA,NA,NA
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Chauliodus macouni,Chauliodus macouni,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Cheilotrema saturnum,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Chiasmodontidae,Chiasmodon subniger,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,MISSING,Chilara taylori,0,2006_93.3_60_1,NA,NA,NA
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Chitonotus pugetensis,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Citharichthys,Citharichthys,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Citharichthys sordidus,Citharichthys sordidus,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Citharichthys stigmaeus,Citharichthys stigmaeus,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Citharichthys xanthostigma,Citharichthys,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Clupea pallasii,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,MISSING,Clupeiformes,0,2006_93.3_60_1,NA,NA,NA
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Cololabis saira,Cololabis saira,0,2006_93.3_60_1,20,8,15
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Coryphaenoides yaquinae,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Cottidae,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,MISSING,Cyclothone,0,2006_93.3_60_1,NA,NA,NA
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Cyclothone atraria,Cyclothone signata,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Danaphos oculatus,Danaphos oculatus,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Delphinidae,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,MISSING,Diaphus,0,2006_93.3_60_1,NA,NA,NA
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Diaphus theta,Diaphus theta,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Diogenichthys atlanticus,Diogenichthys atlanticus,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Diogenichthys laternatus,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,MISSING,Electrona risso,0,2006_93.3_60_1,NA,NA,NA
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Engraulidae,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Engraulis mordax,Engraulis mordax,2,2006_93.3_60_1,10,16,12
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Eopsetta jordani,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Epinephelus analogus,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Genyonemus lineatus,Genyonemus lineatus,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Glyptocephalus zachirus,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Gonichthys tenuiculus,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Halichoeres californica,Halichoeres californica,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Hippoglossina stomata,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Hippoglossus stenolepis,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Hygophum,Hygophum reinhardtii,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Icelinus cavifrons,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Icelinus filamentosus,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Icelinus oculatus,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Ichthyococcus irregularis,Ichthyococcus irregularis,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Icichthys lockingtoni,Icichthys lockingtoni,0,2006_93.3_60_1,27,8,9
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Idiacanthus antrostomus,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Lampanyctus,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Lampanyctus tenuiformis,MISSING,NA,2006_93.3_60_1,NA,NA,NA
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Lepidopsetta bilineata,Lepidopsetta bilineata,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,MISSING,Lestidiops,0,2006_93.3_60_1,NA,NA,NA
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,MISSING,Lestidiops ringens,0,2006_93.3_60_1,NA,NA,NA
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Leuresthes tenuis,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Leuroglossus stilbius,Leuroglossus stilbius,0,2006_93.3_60_1,84,122,37
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Liparis mucosus,Liparis mucosus,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Lipolagus ochotensis,Lipolagus ochotensis,0,2006_93.3_60_1,0,33,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Loweina rara,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Lyopsetta exilis,Lyopsetta exilis,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,MISSING,Macroramphosus gracilis,0,2006_93.3_60_1,NA,NA,NA
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,MISSING,Melamphaes,0,2006_93.3_60_1,NA,NA,NA
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Melamphaes lugubris,Melamphaes lugubris,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Melamphaes parvus,Melamphaes parvus,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Menticirrhus undulatus,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Merluccius productus,Merluccius productus,1,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,MISSING,Microstoma,0,2006_93.3_60_1,NA,NA,NA
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Microstomus pacificus_clade,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Microstomus pacificus,Microstomus pacificus,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Mola mola,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Myctophidae,Myctophidae,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Myctophum nitidulum,Myctophum nitidulum,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Nannobrachium,Nannobrachium,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Nannobrachium regale,Nannobrachium regale,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Nannobrachium ritteri,Nannobrachium ritteri,0,2006_93.3_60_1,208,330,212
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Nansenia candida,Nansenia candida,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,MISSING,Nansenia crassa,0,2006_93.3_60_1,NA,NA,NA
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,MISSING,Neoclinus stephensae,0,2006_93.3_60_1,NA,NA,NA
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Notolychnus valdiviae,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Notoscopelus resplendens,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,MISSING,Odontopyxis trispinosa,0,2006_93.3_60_1,NA,NA,NA
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Oncorhynchus keta,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Ophiodon elongatus,Ophiodon elongatus,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Opisthoproctidae,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Opostomias mitsuii,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Orthonopias triacis,Orthonopias triacis,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Oxylebius pictus,Oxylebius pictus,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Paralabrax clathratus,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Paralepididae,Paralepididae,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Paralichthys californicus,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Parophrys vetulus,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Parvilux ingens,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Peprilus simillimus,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Perciformes,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Pholis ornata,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,MISSING,Plectobranchus evides,0,2006_93.3_60_1,NA,NA,NA
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Pleuronectidae,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Pleuronichthys coenosus,Pleuronichthys coenosus,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Pleuronichthys decurrens,Pleuronichthys decurrens,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Pleuronichthys verticalis,Pleuronichthys verticalis,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Poromitra crassiceps,Poromitra crassiceps,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Protomyctophum crockeri,Protomyctophum crockeri,0,2006_93.3_60_1,212,169,117
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Radulinus asprellus,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Rathbunella hypoplecta,Rathbunella,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Rhinogobiops nicholsii,Rhinogobiops nicholsii,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Ruscarius creaseri,Ruscarius creaseri,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,MISSING,Ruscarius meanyi,0,2006_93.3_60_1,NA,NA,NA
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Sardinops sagax,Sardinops sagax,33,2006_93.3_60_1,77794,119356,59052
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Scomber japonicus,Scomber japonicus,0,2006_93.3_60_1,0,2,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Scopelogadus bispinosus,Scopelogadus mizolepis bispinosus,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,MISSING,Scopelosaurus,0,2006_93.3_60_1,NA,NA,NA
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Scorpaenichthys marmoratus,Scorpaenichthys marmoratus,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Sebastes,Sebastes,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Sebastolobus,Sebastolobus,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,MISSING,Sebastolobus altivelis,0,2006_93.3_60_1,NA,NA,NA
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Seriola dorsalis,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Spirinchus starksi,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Stenobrachius,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Stenobrachius leucopsarus,Stenobrachius leucopsarus,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Stenobrachius nannochir,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Sternoptyx,Sternoptyx,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Stichaeidae,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Stomias atriventer,Stomias atriventer,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Symbolophorus californiensis,Symbolophorus californiensis,0,2006_93.3_60_1,20347,28452,13873
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Syngnathus leptorhynchus,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Tarletonbeania crenularis,Tarletonbeania crenularis,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Tetragonurus cuvieri,Tetragonurus cuvieri,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Thunnus,MISSING,NA,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Trachipterus altivelis,Trachipterus altivelis,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Trachurus symmetricus,Trachurus symmetricus,3,2006_93.3_60_1,26,13,7
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Triphoturus mexicanus,Triphoturus mexicanus,0,2006_93.3_60_1,487,401,274
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Vinciguerria sp.,Vinciguerria lucetia,0,2006_93.3_60_1,0,0,0
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,MISSING,Xystreurys liolepis,0,2006_93.3_60_1,NA,NA,NA
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,MISSING,Zaniolepis frenata,0,2006_93.3_60_1,NA,NA,NA
1,2006_93.3_60,2006,93.3 60,93.3,60,5.15,412.5,0.466,Zaniolepis latipinnis,Zaniolepis latipinnis,0,2006_93.3_60_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Acanthocybium solandri,MISSING,NA,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Actinopteri,Disintegrated fish larvae,0,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Agonidae,MISSING,NA,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Ammodytes personatus,MISSING,NA,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Anoplopoma fimbria,MISSING,NA,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Paralepididae,Arctozenus risso,0,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,MISSING,Argentina sialis,0,2007_93.3_30_1,NA,NA,NA
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Argentiniformes,MISSING,NA,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,MISSING,Argyropelecus,0,2007_93.3_30_1,NA,NA,NA
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Argyropelecus aculeatus,Argyropelecus,0,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Argyropelecus affinis,Argyropelecus affinis,0,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Argyropelecus lychnus,Argyropelecus lychnus,0,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Argyropelecus sladeni,Argyropelecus sladeni,0,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Aristostomias scintillans,Aristostomias scintillans,0,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Artedius corallinus,Artedius lateralis,0,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Artedius lateralis,Artedius lateralis,0,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Atherinomorus,MISSING,NA,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Atherinops affinis,MISSING,NA,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Bathyagonus,MISSING,NA,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Bathylagidae,MISSING,NA,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Bathylagoides wesethi,Bathylagoides wesethi,0,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Bathylagus pacificus,Bathylagus pacificus,0,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Benthalbella dentata,MISSING,NA,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Brosmophycis marginata,Brosmophycis marginata,0,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Cataetyx rubrirostris,Cataetyx rubrirostris,0,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Caulolatilus princeps,MISSING,NA,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Ceratoscopelus townsendi,MISSING,NA,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,MISSING,Chaenopsis alepidota,0,2007_93.3_30_1,NA,NA,NA
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Chauliodus macouni,Chauliodus macouni,0,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Cheilotrema saturnum,MISSING,NA,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Chiasmodontidae,Chiasmodon subniger,0,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,MISSING,Chilara taylori,0,2007_93.3_30_1,NA,NA,NA
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Chitonotus pugetensis,MISSING,NA,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Citharichthys,Citharichthys,0,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Citharichthys sordidus,Citharichthys sordidus,1,2007_93.3_30_1,58,0,20
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Citharichthys stigmaeus,Citharichthys stigmaeus,0,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Citharichthys xanthostigma,Citharichthys,0,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Clupea pallasii,MISSING,NA,2007_93.3_30_1,0,0,0
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,MISSING,Clupeiformes,0,2007_93.3_30_1,NA,NA,NA
1,2007_93.3_30,2007,93.3 30,93.3,30,5.38,398.9,1,Cololabis saira,Cololabis saira,0,2007_93.3_30_1,0,0,0
